czas;cena (PLN);zmiana (%);wolumen (szt.);numer;typ operacji;
Koniec konsultacji
Interwencja nadzoru
Dogrywka
14:09:26;11,42;-4,83;;;TKO P
14:06:59;11,15;-7,08;100;132;TRANSAKCJA S
14:06:59;11,42;-4,83;;;TKO P
14:04:19;11,15;-7,08;300;131;TRANSAKCJA S
14:04:19;11,42;-4,83;;;TKO P
14:02:59;11,15;-7,08;200;130;TRANSAKCJA S
14:02:59;11,42;-4,83;;;TKO P
14:02:04;11,15;-7,08;200;129;TRANSAKCJA S
14:02:04;11,42;-4,83;;;TKO P
13:58:40;11,15;-7,08;17;128;TRANSAKCJA S
13:58:40;11,15;-7,08;81;127;TRANSAKCJA S
13:58:40;11,42;-4,83;;;TKO P
13:56:35;11,15;-7,08;2;126;TRANSAKCJA S
13:56:35;11,42;-4,83;;;TKO P
13:51:35;11,15;-7,08;1;125;TRANSAKCJA S
13:51:35;11,15;-7,08;175;124;TRANSAKCJA S
13:51:35;11,42;-4,83;;;TKO P
13:49:45;11,15;-7,08;124;123;TRANSAKCJA S
13:49:45;11,42;-4,83;;;TKO P
13:44:58;11,15;-7,08;256;122;TRANSAKCJA S
13:44:58;11,42;-4,83;;;TKO P
13:37:29;11,15;-7,08;50;121;TRANSAKCJA S
13:37:29;11,42;-4,83;;;TKO P
13:32:48;11,15;-7,08;95;120;TRANSAKCJA S
13:32:48;11,42;-4,83;;;TKO P
13:22:04;11,16;-7,00;100;119;TRANSAKCJA S
13:22:04;11,42;-4,83;;;TKO P
13:07:05;11,17;-6,92;46;118;TRANSAKCJA S
13:07:05;11,17;-6,92;54;117;TRANSAKCJA S
13:07:05;11,42;-4,83;;;TKO P
13:05:39;11,11;-7,42;150;116;TRANSAKCJA S
13:05:39;11,42;-4,83;;;TKO P
13:05:24;11,17;-6,92;214;115;TRANSAKCJA S
13:05:24;11,42;-4,83;;;TKO P
13:04:59;11,17;-6,92;112;114;TRANSAKCJA S
13:04:59;11,16;-7,00;388;113;TRANSAKCJA S
13:04:59;11,42;-4,83;;;TKO P
13:02:40;11,16;-7,00;120;112;TRANSAKCJA S
13:02:40;11,42;-4,83;;;TKO P
13:01:47;11,10;-7,50;282;111;TRANSAKCJA S
13:01:47;11,10;-7,50;25;110;TRANSAKCJA S
13:01:47;11,11;-7,42;193;109;TRANSAKCJA S
13:01:47;11,42;-4,83;;;TKO P
13:01:03;11,16;-7,00;90;108;TRANSAKCJA S
13:01:03;11,42;-4,83;;;TKO P
13:00:23;11,14;-7,17;55;107;TRANSAKCJA S
13:00:23;11,14;-7,17;99;106;TRANSAKCJA S
13:00:23;11,42;-4,83;;;TKO P
12:59:18;11,14;-7,17;89;105;TRANSAKCJA S
12:59:18;11,42;-4,83;;;TKO P
12:46:44;11,14;-7,17;150;104;TRANSAKCJA S
12:46:44;11,42;-4,83;;;TKO P
12:45:46;11,14;-7,17;152;103;TRANSAKCJA S
12:45:46;11,42;-4,83;;;TKO P
12:45:04;11,10;-7,50;75;102;TRANSAKCJA S
12:45:04;11,10;-7,50;125;101;TRANSAKCJA S
12:45:04;11,10;-7,50;200;100;TRANSAKCJA S
12:45:04;11,10;-7,50;100;99;TRANSAKCJA S
12:45:04;11,42;-4,83;;;TKO P
12:44:33;11,14;-7,17;50;98;TRANSAKCJA S
12:44:33;11,42;-4,83;;;TKO P
12:40:52;11,10;-7,50;289;97;TRANSAKCJA S
12:40:52;11,42;-4,83;;;TKO P
12:36:14;11,10;-7,50;51;96;TRANSAKCJA S
12:36:14;11,10;-7,50;249;95;TRANSAKCJA S
12:36:14;11,42;-4,83;;;TKO P
12:36:07;11,10;-7,50;31;94;TRANSAKCJA S
12:36:07;11,10;-7,50;19;93;TRANSAKCJA S
12:36:07;11,42;-4,83;;;TKO P
12:35:35;11,10;-7,50;100;92;TRANSAKCJA S
12:35:35;11,42;-4,83;;;TKO P
12:31:15;11,10;-7,50;153;91;TRANSAKCJA S
12:31:15;11,07;-7,75;47;90;TRANSAKCJA S
12:31:15;11,42;-4,83;;;TKO P
12:29:58;11,03;-8,08;200;89;TRANSAKCJA S
12:29:58;11,42;-4,83;;;TKO P
12:29:06;11,03;-8,08;28;88;TRANSAKCJA S
12:29:06;11,03;-8,08;177;87;TRANSAKCJA S
12:29:06;11,42;-4,83;;;TKO P
12:27:29;11,04;-8,00;31;86;TRANSAKCJA S
12:27:29;11,42;-4,83;;;TKO P
12:27:16;11,04;-8,00;19;85;TRANSAKCJA S
12:27:16;11,05;-7,92;200;84;TRANSAKCJA S
12:27:16;11,42;-4,83;;;TKO P
12:20:42;11,04;-8,00;150;83;TRANSAKCJA S
12:20:42;11,42;-4,83;;;TKO P
12:17:55;11,02;-8,17;107;82;TRANSAKCJA S
12:17:55;11,02;-8,17;180;81;TRANSAKCJA S
12:17:55;11,02;-8,17;100;80;TRANSAKCJA S
12:17:55;11,03;-8,08;80;79;TRANSAKCJA S
12:17:55;11,42;-4,83;;;TKO P
12:17:35;11,07;-7,75;150;78;TRANSAKCJA S
12:17:35;11,42;-4,83;;;TKO P
12:14:03;11,10;-7,50;81;77;TRANSAKCJA S
12:14:03;11,42;-4,83;;;TKO P
12:12:33;11,10;-7,50;120;76;TRANSAKCJA S
12:12:33;11,42;-4,83;;;TKO P
12:12:08;11,10;-7,50;500;75;TRANSAKCJA S
12:12:08;11,42;-4,83;;;TKO P
12:11:39;11,10;-7,50;250;74;TRANSAKCJA S
12:11:39;11,42;-4,83;;;TKO P
12:11:34;11,10;-7,50;119;73;TRANSAKCJA S
12:11:34;11,42;-4,83;;;TKO P
12:07:12;11,01;-8,25;155;72;TRANSAKCJA S
12:07:12;11,01;-8,25;120;71;TRANSAKCJA S
12:07:12;11,02;-8,17;300;70;TRANSAKCJA S
12:07:12;11,03;-8,08;150;69;TRANSAKCJA S
12:07:12;11,05;-7,92;90;68;TRANSAKCJA S
12:07:12;11,06;-7,83;170;67;TRANSAKCJA S
12:07:12;11,07;-7,75;350;66;TRANSAKCJA S
12:07:12;11,11;-7,42;111;65;TRANSAKCJA S
12:07:12;11,12;-7,33;238;64;TRANSAKCJA S
12:07:12;11,12;-7,33;675;63;TRANSAKCJA S
12:07:12;11,42;-4,83;;;TKO P
12:06:46;11,13;-7,25;90;62;TRANSAKCJA S
12:06:46;11,13;-7,25;100;61;TRANSAKCJA S
